med_code_id,term,snomed_ct_concept_id,observations
494597013,Urine microalbumin level,1010251000000109,4828971
74951000006111,Urine albumin level,1003301000000109,4399927
2474458019,Urine microalbumin profile,994621000000103,35871
260307015,Urine microalbumin positive,167582007,1593
