med_code_id,term,snomed_ct_concept_id,observations
134381000000119,Serum FSH (follicle stimulating hormone) level,1023191000000105,2528435
457344018,Plasma FSH (follicle stimulating hormone) level,1023201000000107,156108
763361000006116,FSH (follicle stimulating hormone) level,1027161000000108,9173
484759012,FSH level,1027161000000108,3492
1227415012,Follicle stimulating hormone level,1027161000000108,1292
409695011,Serum follicle stimulating hormone level,1027161000000108,229
