med_code_id,term,snomed_ct_concept_id,observations
28307,Unknown,,
29899,Unknown,,
28179,Unknown,,
61812,Unknown,,
17956,Unknown,,
28066,Unknown,,
1177,Unknown,,
10735,Unknown,,
27620,Unknown,,
16389,Unknown,,
34907,Unknown,,
4029,Unknown,,
5344,Unknown,,
48859,Unknown,,
57592,Unknown,,
60108,Unknown,,
33870,Unknown,,
9420,Unknown,,
10622,Unknown,,
53688,Unknown,,
36464,Unknown,,
27886,Unknown,,
61378,Unknown,,
48961,Unknown,,
40358,Unknown,,
15376,Unknown,,
1250,Unknown,,
33720,Unknown,,
6893,Unknown,,
18394,Unknown,,
40367,Unknown,,
52083,Unknown,,
8661,Unknown,,
28724,Unknown,,
28393,Unknown,,
33540,Unknown,,
34172,Unknown,,
7754,Unknown,,
31760,Unknown,,
60163,Unknown,,
48217,Unknown,,
30659,Unknown,,
1548,Unknown,,
43570,Unknown,,
9538,Unknown,,
17822,Unknown,,
2662,Unknown,,
34426,Unknown,,
7009,Unknown,,
7660,Unknown,,
33883,Unknown,,
44538,Unknown,,
12063,Unknown,,
42957,Unknown,,
50223,Unknown,,
29152,Unknown,,
52614,Unknown,,
10246,Unknown,,
61374,Unknown,,
7636,Unknown,,
34737,Unknown,,
37875,Unknown,,
8410,Unknown,,
26324,Unknown,,
51364,Unknown,,
42864,Unknown,,
44790,Unknown,,
35031,Unknown,,
33808,Unknown,,
60518,Unknown,,
70503,Unknown,,
48245,Unknown,,
40268,Unknown,,
102302,Unknown,,
27590,Unknown,,
10022,Unknown,,
60630,Unknown,,
6074,Unknown,,
44924,Unknown,,
11262,Unknown,,
49796,Unknown,,
38398,Unknown,,
30418,Unknown,,
6380,Unknown,,
33404,Unknown,,
2303,Unknown,,
8382,Unknown,,
7988,Unknown,,
10149,Unknown,,
34367,Unknown,,
8704,Unknown,,
65301,Unknown,,
70590,Unknown,,
22375,Unknown,,
10167,Unknown,,
15666,Unknown,,
6168,Unknown,,
10357,Unknown,,
28413,Unknown,,
5354,Unknown,,
26045,Unknown,,
35837,Unknown,,
17606,Unknown,,
31999,Unknown,,
39458,Unknown,,
16985,Unknown,,
19403,Unknown,,
47837,Unknown,,
44712,Unknown,,
28425,Unknown,,
33929,Unknown,,
17286,Unknown,,
68765,Unknown,,
51666,Unknown,,
64725,Unknown,,
73824,Unknown,,
49588,Unknown,,
553,Unknown,,
7564,Unknown,,
993,Unknown,,
4725,Unknown,,
43792,Unknown,,
2888,Unknown,,
2643,Unknown,,
6392,Unknown,,
31525,Unknown,,
33905,Unknown,,
25519,Unknown,,
12546,Unknown,,
24598,Unknown,,
27881,Unknown,,
52895,Unknown,,
25811,Unknown,,
